meeting_id,user_a_id,user_b_id,meeting_number,meeting_date,time_slot,location_id,success,engaged,outcome_stage,location_name
5217,117,181,1,2025-05-21,afternoon,4,True,False,continued,18th Ave Small Plaza
5218,117,204,1,2025-11-03,early_evening,1,True,False,continued,Leif Ericson Park - benches
5219,117,204,2,2025-11-10,late_evening,3,True,False,continued,14th Ave Green Corridor
5220,117,204,3,2025-11-17,late_evening,2,False,False,stopped,Borough Park Library
5221,117,204,4,2025-11-24,afternoon,1,True,False,continued,Leif Ericson Park - benches
5222,117,205,1,2025-02-20,early_evening,7,True,False,continued,Community center courtyard
5223,117,205,2,2025-02-27,afternoon,1,True,False,continued,Leif Ericson Park - benches
5224,117,205,3,2025-03-06,early_evening,1,True,False,continued,Leif Ericson Park - benches
5225,117,205,4,2025-03-13,early_evening,6,True,False,continued,Small playground on 17th Ave
5226,117,205,5,2025-03-20,early_evening,5,True,False,continued,Schoolyard near 50th St
5227,117,205,6,2025-03-27,afternoon,2,True,False,continued,Borough Park Library
5228,117,224,1,2025-10-04,afternoon,1,True,False,continued,Leif Ericson Park - benches
5229,117,224,2,2025-10-11,early_evening,3,True,False,continued,14th Ave Green Corridor
5230,117,224,3,2025-10-18,late_evening,3,True,False,continued,14th Ave Green Corridor
5231,117,237,1,2025-06-29,early_evening,13,True,False,continued,13th Ave Plaza Seating
5232,117,267,1,2025-10-08,early_evening,17,False,False,stopped,Overpass seating by New Utrecht Ave
5233,117,267,2,2025-10-15,early_evening,4,True,False,continued,18th Ave Small Plaza
5234,117,287,1,2025-10-17,early_evening,4,True,False,continued,18th Ave Small Plaza
5235,117,287,2,2025-10-24,afternoon,11,True,False,continued,Dahill Road Pocket Park
5236,117,287,3,2025-10-31,afternoon,9,True,False,continued,Local café seating area
5237,117,287,4,2025-11-07,afternoon,2,True,True,engaged,Borough Park Library
5238,118,127,1,2025-05-04,afternoon,2,True,False,continued,Borough Park Library
5239,118,127,2,2025-05-11,early_evening,5,True,False,continued,Schoolyard near 50th St
5240,118,127,3,2025-05-18,early_evening,7,True,False,continued,Community center courtyard
5241,118,140,1,2025-05-05,early_evening,2,True,False,continued,Borough Park Library
5242,118,140,2,2025-05-12,afternoon,3,True,False,continued,14th Ave Green Corridor
5243,118,140,3,2025-05-19,late_evening,3,True,False,continued,14th Ave Green Corridor
5244,118,158,1,2025-04-28,early_evening,3,True,False,continued,14th Ave Green Corridor
5245,118,158,2,2025-05-05,early_evening,5,True,True,engaged,Schoolyard near 50th St
5246,118,158,3,2025-05-12,early_evening,10,True,False,continued,Side-street benches near 15th Ave
5247,118,225,1,2025-04-14,afternoon,7,True,False,continued,Community center courtyard
5248,118,244,1,2025-10-15,late_evening,3,True,False,continued,14th Ave Green Corridor
5249,118,244,2,2025-10-22,late_evening,1,True,False,continued,Leif Ericson Park - benches
5250,118,244,3,2025-10-29,afternoon,14,True,False,continued,45th St Mini Playground
5251,118,244,4,2025-11-05,afternoon,6,True,False,continued,Small playground on 17th Ave
5252,118,263,1,2025-02-16,early_evening,1,True,False,continued,Leif Ericson Park - benches
5253,118,263,2,2025-02-23,afternoon,3,True,True,engaged,14th Ave Green Corridor
5254,118,263,3,2025-03-02,afternoon,13,True,False,continued,13th Ave Plaza Seating
5255,118,277,1,2025-05-12,afternoon,12,True,False,continued,Fort Hamilton Pkwy Triangle
5256,118,277,2,2025-05-19,afternoon,16,True,False,continued,60th St Sitting Area
5257,118,277,3,2025-05-26,early_evening,9,True,False,continued,Local café seating area
5258,118,277,4,2025-06-02,early_evening,5,True,False,continued,Schoolyard near 50th St
5259,118,277,5,2025-06-09,early_evening,5,True,False,continued,Schoolyard near 50th St
5260,119,147,1,2025-12-25,afternoon,3,True,False,continued,14th Ave Green Corridor
5261,119,147,2,2026-01-01,late_evening,10,True,False,continued,Side-street benches near 15th Ave
5262,119,147,3,2026-01-08,early_evening,8,True,False,continued,Quiet corner near 53rd St
5263,119,178,1,2025-10-16,late_evening,2,True,False,continued,Borough Park Library
5264,119,178,2,2025-10-23,early_evening,16,True,False,continued,60th St Sitting Area
5265,119,261,1,2025-11-25,late_evening,4,True,False,continued,18th Ave Small Plaza
5266,119,261,2,2025-12-02,afternoon,1,False,False,stopped,Leif Ericson Park - benches
5267,119,265,1,2025-10-08,early_evening,4,True,False,continued,18th Ave Small Plaza
5268,119,265,2,2025-10-15,late_evening,16,True,False,continued,60th St Sitting Area
5269,119,266,1,2025-06-28,afternoon,17,True,False,continued,Overpass seating by New Utrecht Ave
5270,119,266,2,2025-07-05,early_evening,6,True,False,continued,Small playground on 17th Ave
5271,119,266,3,2025-07-12,afternoon,18,True,True,engaged,Neighborhood clinic garden
5272,119,266,4,2025-07-19,early_evening,16,True,False,continued,60th St Sitting Area
5273,119,295,1,2025-08-30,afternoon,14,True,False,continued,45th St Mini Playground
5274,119,295,2,2025-09-06,early_evening,15,True,False,continued,16th Ave Shul Courtyard
5275,119,295,3,2025-09-13,late_evening,4,True,False,continued,18th Ave Small Plaza
5276,119,295,4,2025-09-20,late_evening,12,True,False,continued,Fort Hamilton Pkwy Triangle
5277,120,126,1,2025-04-26,afternoon,8,True,False,continued,Quiet corner near 53rd St
5278,120,126,2,2025-05-03,early_evening,11,False,False,stopped,Dahill Road Pocket Park
5279,120,132,1,2025-10-18,afternoon,2,True,False,continued,Borough Park Library
5280,120,132,2,2025-10-25,early_evening,12,True,False,continued,Fort Hamilton Pkwy Triangle
5281,120,135,1,2025-05-04,early_evening,18,True,False,continued,Neighborhood clinic garden
5282,120,135,2,2025-05-11,early_evening,3,True,False,continued,14th Ave Green Corridor
5283,120,135,3,2025-05-18,early_evening,20,True,False,continued,18th Ave median benches
5284,120,135,4,2025-05-25,early_evening,4,True,False,continued,18th Ave Small Plaza
5285,120,137,1,2025-07-13,late_evening,3,True,False,continued,14th Ave Green Corridor
5286,120,137,2,2025-07-20,early_evening,2,True,False,continued,Borough Park Library
5287,120,137,3,2025-07-27,afternoon,13,True,False,continued,13th Ave Plaza Seating
5288,120,137,4,2025-08-03,late_evening,7,True,False,continued,Community center courtyard
5289,120,137,5,2025-08-10,early_evening,3,True,False,continued,14th Ave Green Corridor
5290,120,193,1,2025-08-10,late_evening,9,True,False,continued,Local café seating area
5291,120,193,2,2025-08-17,early_evening,4,True,False,continued,18th Ave Small Plaza
5292,120,215,1,2025-01-14,late_evening,5,True,False,continued,Schoolyard near 50th St
5293,120,215,2,2025-01-21,early_evening,15,True,False,continued,16th Ave Shul Courtyard
5294,120,215,3,2025-01-28,afternoon,10,True,False,continued,Side-street benches near 15th Ave
5295,120,222,1,2025-01-17,early_evening,12,True,False,continued,Fort Hamilton Pkwy Triangle
5296,120,222,2,2025-01-24,early_evening,8,True,False,continued,Quiet corner near 53rd St
5297,120,244,1,2025-03-31,early_evening,20,True,True,engaged,18th Ave median benches
5298,120,244,2,2025-04-07,early_evening,3,True,False,continued,14th Ave Green Corridor
5299,120,254,1,2025-08-09,late_evening,3,True,False,continued,14th Ave Green Corridor
5300,120,254,2,2025-08-16,late_evening,1,True,False,continued,Leif Ericson Park - benches
5301,120,254,3,2025-08-23,early_evening,7,True,False,continued,Community center courtyard
5302,120,277,1,2025-03-05,early_evening,9,True,False,continued,Local café seating area
5303,120,277,2,2025-03-12,early_evening,12,True,False,continued,Fort Hamilton Pkwy Triangle
5304,120,277,3,2025-03-19,afternoon,4,True,False,continued,18th Ave Small Plaza
5305,121,136,1,2025-05-02,early_evening,1,True,False,continued,Leif Ericson Park - benches
5306,121,136,2,2025-05-09,afternoon,9,True,False,continued,Local café seating area
5307,121,136,3,2025-05-16,early_evening,20,True,False,continued,18th Ave median benches
5308,121,136,4,2025-05-23,late_evening,3,True,False,continued,14th Ave Green Corridor
5309,121,143,1,2025-01-13,early_evening,2,True,True,engaged,Borough Park Library
5310,121,143,2,2025-01-20,early_evening,3,True,False,continued,14th Ave Green Corridor
5311,121,143,3,2025-01-27,early_evening,5,True,False,continued,Schoolyard near 50th St
5312,121,155,1,2025-11-10,early_evening,3,True,False,continued,14th Ave Green Corridor
5313,121,155,2,2025-11-17,early_evening,4,False,False,stopped,18th Ave Small Plaza
5314,121,155,3,2025-11-24,early_evening,9,True,False,continued,Local café seating area
5315,121,155,4,2025-12-01,afternoon,4,True,False,continued,18th Ave Small Plaza
5316,121,155,5,2025-12-08,late_evening,4,True,False,continued,18th Ave Small Plaza
5317,121,155,6,2025-12-15,early_evening,1,True,False,continued,Leif Ericson Park - benches
5318,121,166,1,2025-12-05,early_evening,17,True,False,continued,Overpass seating by New Utrecht Ave
5319,121,200,1,2025-05-02,late_evening,4,True,False,continued,18th Ave Small Plaza
5320,121,200,2,2025-05-09,late_evening,4,True,False,continued,18th Ave Small Plaza
5321,121,200,3,2025-05-16,afternoon,1,True,False,continued,Leif Ericson Park - benches
5322,121,200,4,2025-05-23,early_evening,9,True,False,continued,Local café seating area
5323,121,200,5,2025-05-30,late_evening,15,True,False,continued,16th Ave Shul Courtyard
5324,121,208,1,2025-01-10,late_evening,1,True,False,continued,Leif Ericson Park - benches
5325,121,208,2,2025-01-17,early_evening,2,True,False,continued,Borough Park Library
5326,121,208,3,2025-01-24,late_evening,2,True,False,continued,Borough Park Library
5327,121,208,4,2025-01-31,afternoon,9,True,False,continued,Local café seating area
5328,121,214,1,2025-02-15,early_evening,17,True,True,engaged,Overpass seating by New Utrecht Ave
5329,121,214,2,2025-02-22,early_evening,5,True,False,continued,Schoolyard near 50th St
5330,121,214,3,2025-03-01,early_evening,4,False,False,stopped,18th Ave Small Plaza
5331,121,223,1,2025-05-17,early_evening,13,True,False,continued,13th Ave Plaza Seating
5332,121,223,2,2025-05-24,late_evening,12,True,False,continued,Fort Hamilton Pkwy Triangle
5333,121,223,3,2025-05-31,early_evening,3,True,False,continued,14th Ave Green Corridor
5334,121,223,4,2025-06-07,early_evening,2,True,False,continued,Borough Park Library
5335,121,223,5,2025-06-14,afternoon,4,True,False,continued,18th Ave Small Plaza
5336,121,223,6,2025-06-21,early_evening,13,True,False,continued,13th Ave Plaza Seating
5337,121,231,1,2025-10-21,late_evening,10,True,True,engaged,Side-street benches near 15th Ave
5338,121,231,2,2025-10-28,early_evening,10,True,False,continued,Side-street benches near 15th Ave
5339,121,231,3,2025-11-04,afternoon,14,True,False,continued,45th St Mini Playground
5340,121,231,4,2025-11-11,afternoon,3,True,False,continued,14th Ave Green Corridor
5341,121,231,5,2025-11-18,late_evening,4,True,False,continued,18th Ave Small Plaza
5342,121,231,6,2025-11-25,early_evening,1,True,False,continued,Leif Ericson Park - benches
5343,121,232,1,2025-02-25,early_evening,16,True,False,continued,60th St Sitting Area
5344,121,232,2,2025-03-04,afternoon,8,True,True,engaged,Quiet corner near 53rd St
5345,121,235,1,2025-03-26,late_evening,3,True,False,continued,14th Ave Green Corridor
5346,121,235,2,2025-04-02,early_evening,1,True,False,continued,Leif Ericson Park - benches
5347,121,235,3,2025-04-09,afternoon,12,True,False,continued,Fort Hamilton Pkwy Triangle
5348,121,235,4,2025-04-16,early_evening,12,True,False,continued,Fort Hamilton Pkwy Triangle
5349,121,245,1,2025-01-16,late_evening,10,True,False,continued,Side-street benches near 15th Ave
5350,121,245,2,2025-01-23,early_evening,3,True,True,engaged,14th Ave Green Corridor
5351,121,245,3,2025-01-30,late_evening,17,True,False,continued,Overpass seating by New Utrecht Ave
5352,121,247,1,2025-10-27,early_evening,12,True,False,continued,Fort Hamilton Pkwy Triangle
5353,121,247,2,2025-11-03,early_evening,10,True,False,continued,Side-street benches near 15th Ave
5354,121,268,1,2025-06-11,early_evening,10,True,False,continued,Side-street benches near 15th Ave
5355,121,268,2,2025-06-18,early_evening,17,True,False,continued,Overpass seating by New Utrecht Ave
5356,121,268,3,2025-06-25,early_evening,18,True,False,continued,Neighborhood clinic garden
5357,121,271,1,2025-05-30,late_evening,9,True,False,continued,Local café seating area
5358,121,271,2,2025-06-06,afternoon,4,True,False,continued,18th Ave Small Plaza
5359,121,271,3,2025-06-13,early_evening,4,True,False,continued,18th Ave Small Plaza
5360,121,271,4,2025-06-20,afternoon,14,True,True,engaged,45th St Mini Playground
5361,121,275,1,2025-11-12,late_evening,9,True,False,continued,Local café seating area
5362,121,275,2,2025-11-19,early_evening,1,True,False,continued,Leif Ericson Park - benches
5363,121,275,3,2025-11-26,early_evening,2,True,False,continued,Borough Park Library
5364,121,275,4,2025-12-03,early_evening,17,True,False,continued,Overpass seating by New Utrecht Ave
5365,121,275,5,2025-12-10,afternoon,16,True,False,continued,60th St Sitting Area
5366,121,275,6,2025-12-17,late_evening,18,True,True,engaged,Neighborhood clinic garden
5367,122,136,1,2025-12-10,early_evening,5,True,False,continued,Schoolyard near 50th St
5368,122,136,2,2025-12-17,early_evening,13,True,False,continued,13th Ave Plaza Seating
5369,122,136,3,2025-12-24,early_evening,14,True,False,continued,45th St Mini Playground
5370,122,143,1,2025-02-18,late_evening,4,False,False,stopped,18th Ave Small Plaza
5371,122,143,2,2025-02-25,afternoon,2,True,False,continued,Borough Park Library
5372,122,143,3,2025-03-04,early_evening,20,True,False,continued,18th Ave median benches
5373,122,200,1,2025-07-05,afternoon,1,True,False,continued,Leif Ericson Park - benches
5374,122,208,1,2025-06-03,late_evening,9,False,False,stopped,Local café seating area
5375,122,208,2,2025-06-10,early_evening,10,True,False,continued,Side-street benches near 15th Ave
5376,122,208,3,2025-06-17,early_evening,10,True,False,continued,Side-street benches near 15th Ave
5377,122,208,4,2025-06-24,afternoon,3,True,True,engaged,14th Ave Green Corridor
5378,122,208,5,2025-07-01,late_evening,11,True,False,continued,Dahill Road Pocket Park
5379,122,217,1,2025-11-10,early_evening,3,True,False,continued,14th Ave Green Corridor
5380,122,217,2,2025-11-17,afternoon,14,True,False,continued,45th St Mini Playground
5381,122,217,3,2025-11-24,early_evening,3,True,False,continued,14th Ave Green Corridor
5382,122,217,4,2025-12-01,late_evening,10,True,False,continued,Side-street benches near 15th Ave
5383,122,217,5,2025-12-08,afternoon,13,True,False,continued,13th Ave Plaza Seating
5384,122,217,6,2025-12-15,afternoon,3,True,False,continued,14th Ave Green Corridor
5385,122,223,1,2025-06-21,early_evening,3,True,False,continued,14th Ave Green Corridor
5386,122,223,2,2025-06-28,early_evening,13,True,False,continued,13th Ave Plaza Seating
5387,122,223,3,2025-07-05,late_evening,1,True,False,continued,Leif Ericson Park - benches
5388,122,223,4,2025-07-12,early_evening,3,True,False,continued,14th Ave Green Corridor
5389,122,231,1,2025-05-25,early_evening,5,True,False,continued,Schoolyard near 50th St
5390,122,231,2,2025-06-01,early_evening,18,True,False,continued,Neighborhood clinic garden
5391,122,231,3,2025-06-08,afternoon,7,True,False,continued,Community center courtyard
5392,122,231,4,2025-06-15,late_evening,4,False,False,stopped,18th Ave Small Plaza
5393,122,231,5,2025-06-22,late_evening,19,True,False,continued,10th Ave bus stop benches
5394,122,232,1,2025-02-22,early_evening,5,True,False,continued,Schoolyard near 50th St
5395,122,232,2,2025-03-01,late_evening,5,True,False,continued,Schoolyard near 50th St
5396,122,232,3,2025-03-08,early_evening,4,True,False,continued,18th Ave Small Plaza
5397,122,232,4,2025-03-15,late_evening,4,True,False,continued,18th Ave Small Plaza
5398,122,245,1,2025-08-25,early_evening,4,True,True,engaged,18th Ave Small Plaza
